unitid,cipcode,awlevel,crace15,crace16
"102322",400101,"5","1","0"
"102322",420101,"3","1","0"
"102322",420101,"5","3","6"
"101480",300101,"5","1","0"
"101480",309999,"5","2","0"
"101480",310101,"5","6","10"
"101480",400501,"5","5","4"
"101480",400801,"5","1","0"
"101480",420101,"5","15","12"
"101480",420101,"7","1","5"
"101480",420601,"7","1","2"
"101480",430102,"5","4","13"
"101480",430104,"7","3","0"
"101480",430106,"5","3","1"
"101480",430107,"5","16","10"
"101480",440401,"7","22","11"
"101480",450101,"5","1","1"
"101480",450101,"7","2","0"
"101480",450601,"5","5","1"
"101480",450701,"5","6","1"
"101480",450801,"5","7","5"
"101480",450801,"7","0","3"
"101480",451001,"5","26","11"
"101480",451001,"7","4","0"
"101480",451101,"5","7","18"
"101480",500501,"5","4","1"
"101480",500701,"5","8","12"
"101480",500901,"5","14","12"
"101480",500901,"7","3","3"
"101480",990000,"5","409","513"
"101480",990000,"7","84","110"
"101499",70604,"3","0","1"
"101499",181101,"3","5","29"
"101499",240101,"3","36","49"
"101499",430107,"3","2","0"
"101499",990000,"3","43","79"
"101505",10199,"3","3","2"
"101505",60101,"3","4","11"
"101505",60401,"3","16","6"
"101505",60499,"3","17","14"
"101505",70102,"3","2","8"
"101505",70201,"3","2","6"
"101505",70301,"3","8","6"
"101505",70305,"3","0","1"
"101505",70601,"3","1","20"
"101505",70606,"3","0","7"
"101505",70607,"2","0","4"
"101505",70608,"2","0","1"
"101505",70701,"3","0","11"
"101505",70702,"2","0","7"
"101505",80604,"3","0","1"
"101505",80705,"3","1","8"
"101505",80799,"3","1","1"
"101505",81001,"3","1","0"
"101505",81101,"3","1","2"
"101505",90401,"3","0","1"
"101505",90601,"3","3","0"
"101505",100104,"3","1","2"
"101505",110201,"3","1","1"
"101505",120301,"3","19","4"
"101505",140101,"3","14","0"
"101505",150101,"3","1","1"
"101505",150201,"3","2","0"
"101505",150202,"3","2","3"
"101505",150303,"3","13","2"
"101505",150401,"3","2","0"
"101505",150404,"3","2","0"
"101505",150805,"3","6","0"
"101505",159999,"3","1","0"
"101505",170205,"3","0","1"
"101505",170209,"3","8","20"
"101505",170210,"3","1","1"
"101505",170305,"3","0","2"
"101505",170309,"3","2","12"
"101505",170406,"3","1","9"
"101505",170506,"3","0","2"
"101505",170808,"3","0","5"
"101505",170815,"3","0","10"
"101505",181101,"3","13","91"
"101505",200201,"3","0","8"
"101505",200401,"3","1","8"
"101505",200501,"3","1","6"
"101505",240101,"3","34","41"
"101505",430107,"3","16","2"
"101505",430201,"3","6","0"
"101505",440701,"3","0","1"
"101505",500901,"3","0","1"
"101505",990000,"2","0","12"
"101505",990000,"3","207","338"
"101541",40701,"5","0","2"
"101541",60401,"5","0","10"
"101541",90101,"5","0","1"
"101541",131202,"5","0","4"
"101541",131314,"5","0","3"
"101541",190101,"5","0","1"
"101541",190901,"5","0","1"
"101541",199999,"5","0","8"
"101541",230101,"5","0","4"
"101541",260101,"5","0","6"
"101541",270101,"5","0","5"
"101541",380201,"5","0","3"
"101541",400501,"5","0","1"
"101541",420101,"5","0","7"
"101541",451101,"5","0","5"
"101541",500701,"5","0","1"
"101541",500999,"5","0","2"
"101541",990000,"5","0","64"
"101587",60101,"5","12","16"
"101587",60201,"5","4","5"
"101587",60401,"5","2","3"
"101587",70301,"3","0","1"
"101587",70601,"3","0","3"
"101587",110101,"5","19","22"
"101587",130401,"7","2","0"
"101587",130501,"7","0","1"
"101587",131001,"5","0","3"
"101587",131001,"7","0","7"
"101587",131101,"7","0","2"
"101587",131202,"5","0","8"
"101587",131202,"7","1","11"
"101587",131204,"5","0","3"
"101587",131204,"7","0","4"
"101587",131303,"5","0","2"
"101587",131305,"5","0","5"
"101587",131305,"7","0","2"
"101587",131309,"5","1","0"
"101587",131311,"5","0","1"
"101587",131311,"7","0","3"
"101587",131312,"7","0","1"
"101587",131314,"5","12","2"
"101587",131314,"7","2","4"
"101587",131316,"5","0","1"
"101587",131316,"7","0","2"
"101587",131317,"5","2","1"
"101587",131317,"7","1","0"
"101587",181101,"3","1","21"
"101587",230101,"5","0","2"
"101587",260101,"5","7","1"
"101587",260607,"5","0","1"
"101587",270101,"5","1","0"
"101587",300101,"5","6","2"
"101587",309999,"5","6","2"
"101587",400501,"5","2","0"
"101587",450801,"5","2","0"
"101587",451101,"5","1","1"
"101587",990000,"3","1","25"
"101587",990000,"5","77","81"
"101587",990000,"7","6","37"
"101648",240101,"3","89","0"
"101648",990000,"3","89","0"
"101675",60401,"5","25","21"
"101675",90101,"5","4","1"
"101675",131202,"5","0","3"
"101675",230101,"5","1","4"
"101675",440701,"5","0","1"
"101675",450101,"5","3","9"
"101675",451001,"5","10","0"
"101675",500901,"5","1","0"
"101675",990000,"5","44","39"
"101693",60101,"5","11","9"
"101693",110101,"5","0","1"
"101693",131202,"5","2","2"
"101693",131204,"5","0","2"
"101693",181101,"3","11","90"
"101693",181101,"5","2","23"
"101693",230101,"5","0","6"
"101693",260101,"5","0","1"
"101693",270101,"5","5","5"
"101693",380201,"5","17","0"
"101693",420101,"5","3","8"
"101693",450801,"5","0","1"
"101693",451101,"5","1","1"
"101693",500703,"5","0","1"
"101693",500901,"5","2","1"
"101693",990000,"3","11","90"
"101693",990000,"5","43","61"
"102030",60201,"3","1","1"
"102030",60401,"3","4","14"
"102030",70601,"3","0","3"
"102030",110101,"3","1","0"
"102030",120301,"3","4","0"
"102030",130101,"3","0","16"
"102030",131003,"3","1","6"
"102030",131099,"3","0","1"
"102030",131202,"3","0","2"
"102030",131302,"3","0","1"
"102030",140101,"3","1","1"
"102030",150301,"3","7","9"
"102030",170399,"3","0","1"
"102030",181101,"3","2","8"
"102030",181199,"3","2","29"
"102030",181801,"3","1","1"
"102030",220102,"3","1","2"
"102030",230101,"3","0","1"
"102030",410299,"3","0","2"
"102030",451101,"3","3","0"
"102030",490104,"3","1","0"
"102030",990000,"3","29","98"
"101897",60301,"3","2","3"
"101897",61701,"3","1","0"
"101897",62001,"3","5","0"
"101897",70606,"3","0","10"
"101897",110101,"3","10","18"
"101897",150302,"3","1","0"
"101897",150899,"3","1","0"
"101897",170815,"3","0","3"
"101897",179999,"3","1","0"
"101897",240101,"3","24","39"
"101897",430105,"3","5","1"
"101514",181199,"3","0","7"
"101897",990000,"3","50","74"
"101903",60101,"3","11","22"
"101903",70606,"2","0","10"
"101903",70606,"3","0","5"
"101903",110101,"3","1","4"
"101903",110301,"3","3","5"
"101903",131202,"3","2","9"
"101903",131205,"3","2","1"
"101903",140101,"3","1","0"
"101903",150303,"3","2","0"
"101903",170815,"3","0","3"
"101903",181101,"3","3","37"
"101903",181801,"3","0","2"
"101903",181901,"3","0","1"
"101903",220102,"3","1","2"
"101903",240101,"3","7","9"
"101903",270101,"3","0","2"
"101903",460302,"3","2","0"
"101903",500901,"3","1","1"
"101903",990000,"2","0","10"
"101903",990000,"3","36","103"
"101912",60201,"3","0","3"
"101912",60201,"5","7","10"
"101912",60401,"5","18","16"
"101912",70401,"3","0","1"
"101912",70401,"5","0","6"
"101912",90101,"3","4","4"
"101912",90101,"5","7","8"
"101912",110101,"3","1","0"
"101912",131202,"5","1","12"
"101912",131204,"5","1","7"
"101912",131303,"5","0","1"
"101912",131305,"5","0","1"
"101912",131312,"5","1","3"
"101912",131317,"5","1","0"
"101912",180102,"5","0","2"
"101912",181101,"3","0","6"
"101912",190101,"5","0","2"
"101912",190501,"5","0","1"
"243188",20306,"3","7","1"
"243188",29999,"3","1","0"
"243188",60401,"3","5","8"
"243188",70606,"3","0","10"
"243188",990000,"3","26","22"
"116475",150303,"3","219","25"
"116475",990000,"3","219","25"
"116466",150303,"3","171","19"
"116466",990000,"3","171","19"
"133793",390201,"3","3","1"
"133793",390201,"5","8","8"
"133793",990000,"3","3","1"
"133793",990000,"5","8","8"
"144768",70305,"3","182","76"
"144768",70305,"5","62","27"
"144768",150303,"2","471","20"
"144768",150303,"3","123","4"
"144768",150303,"5","59","3"
"144768",990000,"2","471","20"
"144768",990000,"3","305","80"
"144768",990000,"5","121","30"
"157359",390201,"5","3","0"
"157359",390401,"5","2","0"
"157359",990000,"5","5","0"
"234492",509999,"3","40","52"
"234492",990000,"3","40","52"
"234960",150303,"3","2","0"
"234960",150303,"5","11","0"
"234960",150899,"5","5","0"
"234960",990000,"3","2","0"
"234960",990000,"5","16","0"
"218618",60401,"3","7","3"
"218618",70101,"3","0","1"
"218618",70301,"3","12","35"
"218618",70606,"2","0","33"
"218618",80705,"3","0","2"
"218618",170505,"2","2","73"
"218618",170505,"3","0","3"
"218618",990000,"2","2","106"
"218618",990000,"3","19","44"
"198482",390501,"5","15","22"
"198482",990000,"3","57","21"
"198482",990000,"5","122","61"
"181826",60101,"3","3","1"
"181826",61401,"1","1","0"
"181826",70606,"1","0","1"
"181826",70702,"3","0","1"
"181826",120403,"2","0","8"
"181826",120403,"3","0","4"
"181826",150303,"2","2","0"
"181826",150303,"3","12","1"
"181826",170605,"2","1","56"
"181826",240101,"3","30","85"
"181826",470602,"3","19","1"
"181826",470603,"2","3","0"
"181826",470603,"3","3","0"
"181826",470604,"1","3","0"
"181826",470604,"2","5","0"
"181826",470604,"3","5","0"
"181826",470605,"3","13","0"
"181826",480101,"2","1","0"
"181826",480101,"3","2","0"
"181826",480508,"2","2","0"
"181826",480508,"3","4","1"
"181826",490202,"2","11","0"
"181826",490205,"1","1","0"
"181826",990000,"1","5","1"
"181826",990000,"2","25","64"
"181826",990000,"3","91","94"
"101806",60201,"2","2","0"
"101806",69999,"2","0","1"
"101806",70301,"2","0","4"
"101806",70599,"2","0","1"
"101806",70603,"2","0","1"
"101806",150302,"2","75","5"
"101806",990000,"2","77","12"
"187198",60101,"3","95","99"
"187198",70101,"3","6","13"
"187198",70301,"3","18","22"
"187198",70601,"3","0","19"
"187198",70608,"2","0","26"
"187198",70702,"2","0","3"
"187198",140101,"3","20","2"
"187198",150201,"3","11","0"
"187198",150303,"3","19","1"
"187198",150403,"3","34","3"
"187198",150805,"3","12","3"
"187198",170101,"2","0","8"
"187198",170102,"3","0","16"
"187198",170103,"3","9","7"
"187198",170209,"3","4","2"
"187198",170309,"3","2","8"
"187198",170405,"2","0","7"
"187198",170406,"3","0","3"
"187198",170503,"2","0","15"
"187198",170503,"3","1","4"
"187198",170506,"3","0","6"
"187198",170605,"2","4","44"
"187198",170808,"3","0","14"
"187198",170815,"3","1","10"
"187198",170818,"3","6","4"
"187198",181101,"3","4","66"
"187198",240101,"3","46","79"
"187198",240199,"2","23","50"
"187198",260101,"3","9","7"
"187198",410301,"3","3","2"
"187198",430107,"3","21","5"
"187198",430201,"3","4","0"
"187198",990000,"2","27","153"
"187198",990000,"3","325","395"
"103787",70601,"3","0","2"
"103787",390401,"2","0","1"
"103787",390401,"5","0","4"
"103787",459999,"3","0","3"
"103787",990000,"2","0","1"
"103787",990000,"3","0","5"
"103787",990000,"5","0","4"
"124089",70301,"1","13","1"
"124089",70301,"2","5","0"
"124089",70301,"3","2","0"
"124089",990000,"1","13","1"
"124089",990000,"2","5","0"
"124089",990000,"3","2","0"
"224776",40501,"3","5","6"
"224776",70602,"3","1","12"
"224776",80102,"3","4","24"
"224776",480203,"3","15","37"
"224776",990000,"3","25","79"
"231095",30101,"2","30","13"
"231095",30101,"3","10","9"
"231095",990000,"2","30","13"
"231095",990000,"3","10","9"
"173896",390601,"10","123","30"
"173896",399999,"7","13","14"
"173896",399999,"9","5","0"
"173896",990000,"10","123","30"
"173896",990000,"7","13","14"
"173896",990000,"9","5","0"
"183257",60401,"5","55","30"
"183257",100199,"1","0","1"
"183257",110101,"1","30","24"
"183257",150699,"1","1","1"
"183257",200102,"1","0","25"
"183257",240101,"3","57","72"
"183257",240101,"5","2","6"
"183257",300401,"5","7","20"
"183257",309999,"5","4","10"
"183257",990000,"1","31","51"
"183257",990000,"3","57","72"
"183257",990000,"5","68","66"
"212425",60401,"3","12","33"
"212425",61201,"3","6","8"
"212425",70601,"3","0","43"
"212425",170503,"3","0","11"
"212425",990000,"3","18","95"
"216056",60201,"5","25","6"
"216056",60301,"5","6","1"
"216056",60401,"5","19","0"
"216056",61101,"5","2","0"
"216056",70306,"5","9","1"
"216056",99999,"5","4","0"
"216056",110101,"2","2","1"
"216056",131302,"5","1","0"
"216056",160905,"5","1","0"
"216056",230101,"5","9","0"
"216056",240101,"5","11","1"
"216056",260101,"5","12","2"
"216056",270101,"5","15","1"
"216056",380101,"5","1","0"
"216056",390401,"5","4","0"
"216056",400501,"5","5","1"
"216056",400801,"5","2","0"
"216056",420101,"5","6","1"
"216056",450601,"5","6","0"
"216056",450801,"5","9","0"
"216056",451001,"5","11","0"
"216056",451101,"5","7","0"
"216056",500402,"5","1","0"
"216056",500501,"5","1","0"
"216056",500605,"5","2","0"
"216056",500701,"5","1","0"
"216056",990000,"2","2","1"
"216056",990000,"5","170","14"
"148876",60401,"3","33","30"
"148876",70606,"2","0","1"
"148876",70606,"3","0","9"
"148876",240101,"3","5","16"
"148876",990000,"2","0","1"
"148876",990000,"3","38","55"
"168193",141001,"7","11","4"
"168193",990000,"7","11","4"
"208965",70606,"2","1","39"
"208965",150303,"2","6","0"
"208965",150303,"3","334","15"
"208965",150604,"5","8","0"
"208965",990000,"2","7","39"
"208965",990000,"3","334","15"
"208965",990000,"5","8","0"
"207494",70699,"5","0","2"
"207494",390201,"5","2","0"
"207494",390401,"5","1","2"
"207494",390601,"5","11","0"
"207494",990000,"5","14","4"
"108870",500602,"7","11","5"
"108870",990000,"7","11","5"
"142090",390101,"5","0","1"
"142090",390401,"3","1","1"
"142090",390401,"5","0","1"
"142090",390501,"3","1","0"
"142090",390601,"5","4","0"
"142090",990000,"3","2","1"
"142090",990000,"5","4","2"
"224208",390201,"5","38","4"
"224208",390201,"7","6","0"
"224208",990000,"5","38","4"
"224208",990000,"7","6","0"
"202903",190101,"5","0","5"
"202903",230101,"5","2","4"
"202903",270101,"5","1","1"
"202903",390201,"5","4","0"
"202903",390301,"5","1","4"
"202903",390401,"5","1","3"
"202903",390501,"5","1","3"
"202903",420101,"5","1","0"
"202903",990000,"5","11","20"
"240790",130101,"3","1","10"
"240790",240101,"3","9","8"
"240790",990000,"3","10","18"
"200208",70699,"2","0","1"
"200208",79999,"3","0","2"
"200208",240101,"3","0","4"
"200208",240199,"3","1","0"
"200208",469999,"2","2","0"
"200208",990000,"2","2","1"
"200208",990000,"3","1","6"
"197258",469999,"3","9","0"
"197258",990000,"3","9","0"
"221412",60101,"3","8","2"
"221412",60201,"3","2","0"
"221412",60401,"3","3","1"
"221412",70303,"1","3","20"
"221412",70603,"2","0","1"
"221412",70605,"2","0","1"
"221412",70702,"1","1","14"
"221412",70705,"2","0","2"
"221412",79999,"2","0","1"
"221412",89999,"3","0","1"
"221412",110301,"3","4","4"
"221412",170505,"2","0","8"
"221412",170602,"1","9","91"
"221412",990000,"1","13","125"
"221412",990000,"2","0","13"
"221412",990000,"3","17","8"
"235547",990000,"10","18","18"
"235547",809999,"10","18","18"
"216463",390601,"10","12","1"
"216463",399999,"2","6","6"
"216463",990000,"10","12","1"
"216463",990000,"2","6","6"
"116402",390201,"7","5","3"
"116402",399999,"1","0","3"
"116402",399999,"7","2","1"
"116402",990000,"1","0","3"
"116402",990000,"7","7","4"
"126076",399999,"5","10","0"
"126076",990000,"5","10","0"
"126863",61401,"3","2","2"
"126863",70101,"2","3","2"
"126863",70101,"3","4","8"
"126863",70305,"3","6","14"
"126863",70401,"3","5","4"
"126863",150303,"3","11","0"
"126863",200201,"3","0","4"
"126863",240101,"3","16","15"
"126863",990000,"2","3","2"
"126863",990000,"3","44","47"
"112516",490399,"1","47","0"
"112516",490399,"2","233","1"
"112516",490399,"3","19","0"
"112516",990000,"1","47","0"
"112516",990000,"2","233","1"
"112516",990000,"3","19","0"
"130271",380101,"5","2","0"
"130271",990000,"5","2","0"
"110307",190703,"7","19","79"
"100751",380201,"5","4","0"
"100751",400501,"5","10","1"
"100751",400501,"7","2","3"
"100751",400501,"9","4","0"
"100751",400601,"5","33","4"
"100751",400601,"7","10","3"
"100751",400703,"5","0","2"
"100751",400801,"5","3","0"
"100751",400801,"7","3","0"
"100751",420101,"5","24","34"
"100751",420101,"7","4","3"
"100751",420101,"9","3","3"
"100751",420601,"7","1","1"
"100751",430104,"5","12","10"
"100751",430104,"7","6","4"
"100751",440401,"7","1","0"
"100751",440701,"5","1","13"
"100751",440701,"7","8","59"
"100751",440701,"9","4","2"
"100751",450201,"5","5","1"
"100751",450201,"7","0","2"
"100751",450601,"5","9","1"
"100751",450601,"7","2","1"
"100751",450601,"9","3","0"
"100751",450701,"5","3","0"
"100751",450701,"7","3","0"
"100751",450801,"5","36","11"
"100751",450801,"7","10","1"
"100751",450801,"9","3","0"
"100751",450901,"5","3","3"
"100751",451001,"5","25","23"
"100751",451001,"7","4","1"
"100751",451101,"5","1","1"
"100751",451101,"7","0","1"
"100751",459999,"5","0","1"
"100751",500101,"5","4","11"
"100751",500501,"5","2","5"
"100751",500501,"7","3","2"
"100751",500701,"5","2","4"
"100751",500701,"7","1","2"
"100751",500703,"5","0","2"
"100751",500799,"5","0","4"
"100751",500903,"7","1","5"
"100751",500904,"5","7","3"
"100751",500904,"7","1","0"
"100751",500904,"9","2","2"
"100751",500999,"5","1","1"
"100751",990000,"10","91","58"
"100751",990000,"5","1232","1216"
"100751",990000,"7","236","369"
"100751",990000,"9","62","55"
"100663",60201,"5","42","42"
"100663",60201,"7","0","3"
"100663",60301,"5","28","14"
"100663",60401,"5","38","25"
"100663",60401,"7","39","12"
"100663",60501,"5","4","0"
"100663",61302,"5","1","0"
"100663",61401,"5","36","30"
"100663",90101,"5","16","25"
"100663",110101,"5","67","45"
"100663",110101,"7","10","1"
"100663",130101,"5","1","10"
"100663",130401,"7","9","6"
"100663",130401,"9","0","2"
"100663",130501,"7","0","19"
"100663",130604,"7","0","1"
"100663",130801,"7","0","3"
"100663",131001,"5","1","4"
"100663",131001,"7","3","36"
"100663",131101,"7","2","6"
"100663",131202,"5","2","43"
"100663",131202,"7","3","59"
"100663",131204,"5","0","35"
"100663",131204,"7","0","45"
"100663",131205,"5","9","13"
"100663",131205,"7","20","42"
"100663",131307,"5","0","5"
"100663",131307,"7","0","8"
"100663",131314,"5","6","8"
"100663",131314,"7","14","6"
"100663",131315,"7","0","1"
"100663",131320,"5","4","6"
"100663",131320,"7","7","9"
"100663",140101,"5","6","1"
"100663",140501,"7","3","2"
"100663",140801,"5","38","4"
"100663",140801,"7","2","0"
"100663",141001,"5","23","9"
"100663",141001,"7","8","1"
"100663",141801,"5","10","4"
"100663",141801,"7","2","0"
"100663",141901,"5","22","2"
"100663",141901,"7","1","0"
"100663",150401,"2","12","3"
"100663",160905,"5","3","4"
"100663",170101,"2","0","19"
"100663",170102,"5","0","4"
"100663",170103,"2","1","2"
"100663",170205,"1","121","31"
"100663",170206,"2","28","8"
"100663",170208,"5","12","2"
"100663",170209,"2","11","18"
"100663",170209,"5","2","4"
"100663",170299,"2","3","4"
"100663",170306,"5","1","2"
"100663",170309,"2","0","11"
"100663",170310,"5","4","9"
"100663",170407,"7","2","2"
"100663",170499,"7","14","21"
"100663",170503,"2","0","17"
"100663",170506,"2","0","14"
"100663",170509,"5","12","4"
"100663",170807,"5","4","19"
"100663",170808,"2","0","12"
"100663",170813,"7","8","15"
"100663",170815,"2","0","24"
"100663",170818,"2","4","13"
"100663",179999,"5","1","2"
"100663",180204,"7","1","0"
"100663",180299,"5","1","0"
"100663",180299,"7","1","0"
"100663",180299,"9","1","0"
"100663",180401,"7","7","0"
