unitid,cipcode,crace15,crace16,awlevel
"198136",450801,"6","2","5"
"198136",451001,"9","4","5"
"198136",451101,"3","1","5"
"198136",500903,"2","1","5"
"198136",990000,"30","13","3"
"198136",990000,"185","151","5"
"198136",990000,"71","77","7"
"198136",990000,"58","33","10"
"198154",60401,"12","40","3"
"198154",70603,"0","10","3"
"198154",70701,"0","4","3"
"198154",150303,"9","2","3"
"198154",150402,"14","2","3"
"198154",150404,"14","2","3"
"198154",150699,"1","5","3"
"198154",150805,"22","10","3"
"198154",159999,"5","1","3"
"198154",170605,"0","18","2"
"198154",220103,"1","10","3"
"198154",410305,"8","4","3"
"198154",430105,"3","2","3"
"198154",460201,"4","0","2"
"198154",460302,"14","1","2"
"198154",460499,"5","1","2"
"198154",470201,"12","1","2"
"198154",470303,"6","4","2"
"198154",470604,"5","0","2"
"198154",480503,"31","8","2"
"198154",480508,"14","2","2"
"198154",490306,"6","0","2"
"198154",990000,"97","35","2"
"198154",990000,"89","92","3"
"198206",60401,"13","12","3"
"198206",70603,"0","3","3"
"198206",70604,"0","2","3"
"198206",70701,"0","3","3"
"198206",70705,"0","4","2"
"198206",120403,"0","11","2"
"198206",170209,"1","5","3"
"198206",170210,"1","8","2"
"198206",170210,"0","7","3"
"198206",170503,"0","11","2"
"198206",170602,"0","11","1"
"198206",170605,"0","11","2"
"198206",170817,"2","4","3"
"198206",240199,"1","2","3"
"198206",430105,"37","6","1"
"198206",430105,"5","0","3"
"198206",460302,"11","1","2"
"198206",470103,"2","0","2"
"198206",470201,"2","0","1"
"198206",470201,"10","0","2"
"198206",470604,"6","0","2"
"198206",470606,"7","0","1"
"198206",480204,"0","1","1"
"198206",480303,"0","1","1"
"198206",480508,"1","0","1"
"198206",480508,"4","0","2"
"198206",990000,"47","19","1"
"198206",990000,"34","46","2"
"198206",990000,"22","38","3"
"198215",30501,"1","0","5"
"198215",60201,"1","4","5"
"198215",60401,"28","10","5"
"198215",60901,"0","3","5"
"198215",90101,"3","8","5"
"198215",110101,"10","9","5"
"198215",131006,"","1","5"
"198215",131202,"2","14","5"
"198215",131314,"5","2","5"
"198215",160901,"1","0","5"
"198215",170310,"","1","5"
"198215",170802,"0","3","5"
"198215",220102,"3","1","5"
"198215",230101,"1","6","5"
"198215",260101,"3","1","5"
"198215",270101,"2","1","5"
"198215",309999,"1","1","5"
"198215",310101,"1","3","5"
"198215",400501,"0","2","5"
"198215",420101,"0","8","5"
"198215",450601,"1","0","5"
"198215",451001,"3","2","5"
"198215",451101,"1","4","5"
"198215",500501,"2","9","5"
"198215",990000,"69","93","5"
"198233",10601,"1","0","1"
"198233",10601,"2","1","3"
"198233",10607,"16","0","3"
"198233",60401,"12","40","3"
"198233",60705,"2","3","3"
"198233",62001,"6","1","3"
"198233",70102,"5","35","3"
"198233",70305,"7","19","3"
"198233",70603,"0","8","3"
"198233",70701,"0","4","3"
"198233",131501,"1","6","3"
"198233",150101,"6","1","3"
"198233",150303,"16","0","3"
"198233",150402,"3","1","3"
"198233",150403,"1","0","3"
"198233",150405,"4","1","3"
"198233",150603,"1","2","3"
"198233",150805,"1","0","2"
"198233",150805,"9","0","3"
"198233",170206,"7","3","3"
"198233",170211,"1","11","2"
"198233",181101,"3","56","3"
"198233",240199,"0","4","3"
"198233",430105,"21","2","1"
"198233",460302,"5","0","2"
"198233",470103,"9","1","1"
"198233",470201,"12","0","2"
"198233",470604,"2","0","1"
"198233",470604,"9","0","2"
"198233",480199,"1","3","3"
"198233",480303,"6","9","1"
"198233",480508,"4","0","1"
"198233",480702,"9","1","3"
"198233",990000,"43","12","1"
"198233",990000,"28","11","2"
"198233",990000,"111","189","3"
"198242",60201,"","1","3"
"198242",61401,"4","4","3"
"198242",70102,"","8","2"
"198242",70303,"","13","1"
"198242",70601,"","5","2"
"198242",70601,"","4","3"
"198242",81104,"1","12","2"
"198242",110101,"5","4","3"
"198242",170503,"","11","3"
"198242",220103,"","3","2"
"198242",220103,"1","5","3"
"198242",990000,"","13","1"
"198242",990000,"1","28","2"
"198242",990000,"10","29","3"
"198251",60401,"7","16","3"
"198251",62001,"6","1","3"
"198251",70102,"3","11","3"
"198251",70305,"2","13","3"
"198251",70603,"0","1","3"
"198251",70604,"0","2","3"
"198251",70605,"0","1","3"
"198251",70705,"0","7","2"
"198251",100104,"3","3","2"
"198251",120403,"1","16","2"
"198251",150303,"18","3","3"
"198251",150404,"6","2","3"
"198251",150805,"2","1","3"
"198251",170512,"0","24","3"
"198251",170605,"0","13","2"
"198251",181101,"1","13","3"
"198251",200203,"0","6","1"
"198251",200203,"0","5","3"
"198251",200406,"22","0","1"
"198251",220103,"0","13","3"
"198251",240199,"2","7","3"
"198251",430105,"3","2","3"
"198251",460102,"21","0","1"
"198251",470103,"48","9","1"
"198251",470303,"68","2","1"
"198251",470303,"13","0","2"
"198251",470604,"11","0","2"
"198251",470606,"3","0","2"
"198251",480503,"7","1","2"
"198251",480507,"10","0","2"
"198251",990000,"159","17","1"
"198251",990000,"48","40","2"
"198251",990000,"50","115","3"
"198260",10601,"0","1","2"
"198260",10601,"3","1","3"
"198260",40501,"1","13","3"
"198260",60401,"14","10","3"
"198260",60701,"8","6","3"
"198260",70102,"4","14","3"
"198260",70103,"0","1","3"
"198260",70302,"9","10","2"
"198260",70303,"3","15","1"
"198260",70305,"25","31","3"
"198260",70603,"0","6","3"
"198260",70604,"0","6","3"
"198260",70605,"0","1","1"
"198260",70605,"0","1","3"
"198260",70701,"0","3","3"
"198260",70799,"2","0","3"
"198260",80705,"12","10","3"
"198260",81001,"1","1","3"
"198260",150101,"1","3","3"
"198260",150201,"19","1","3"
"198260",150302,"9","0","3"
"198260",150303,"48","8","3"
"198260",150402,"14","9","3"
"198260",150501,"3","0","3"
"198260",150701,"4","2","3"
"198260",150899,"25","4","3"
"198260",170101,"0","21","2"
"198260",170102,"0","25","3"
"198260",170210,"3","9","3"
"198260",170406,"2","9","3"
"198260",170503,"0","36","2"
"198260",170503,"0","2","3"
"198260",170506,"0","4","3"
"198260",170507,"0","1","1"
"198260",170513,"0","17","1"
"198260",170602,"0","8","1"
"198260",170605,"0","16","2"
"198260",170815,"3","18","3"
"198260",181101,"2","29","3"
"198260",200202,"0","19","1"
"198260",200203,"0","4","3"
"198260",200401,"3","1","3"
"198260",220103,"1","12","3"
"198260",240101,"89","58","3"
"198260",240199,"12","13","3"
"198260",310301,"1","2","3"
"198260",430105,"18","4","3"
"198260",430201,"6","0","3"
"198260",470201,"5","0","2"
"198260",470404,"5","0","2"
"198260",470603,"3","0","2"
"198260",470604,"2","0","2"
"198260",470604,"12","0","3"
"198260",470605,"4","0","2"
"198260",480201,"1","1","2"
"198260",480201,"3","2","3"
"198260",480203,"5","12","3"
"198260",480503,"1","0","2"
"198260",480508,"11","0","2"
"198260",990000,"3","61","1"
"198260",990000,"41","85","2"
"198260",990000,"353","334","3"
"198303",30499,"1","0","3"
"198303",60201,"3","2","3"
"198303",60401,"21","11","3"
"198303",61201,"3","6","3"
"198303",70606,"0","1","2"
"198303",80705,"1","2","3"
"198303",130101,"8","4","3"
"198303",159999,"5","1","3"
"198303",170705,"1","0","3"
"198303",240101,"4","1","3"
"198303",480201,"15","10","3"
"198303",480203,"0","3","3"
"198303",500605,"8","4","3"
"198303",990000,"0","1","2"
"198303",990000,"70","44","3"
"198321",60401,"10","24","3"
"198321",62001,"5","0","3"
"198321",70102,"3","18","3"
"198321",70305,"3","11","3"
"198321",70605,"0","7","3"
"198321",70701,"0","3","3"
"198321",80102,"0","4","3"
"198321",100101,"1","0","3"
"198321",120403,"0","29","1"
"198321",150303,"8","2","3"
"198321",150701,"1","0","3"
"198321",170209,"0","4","3"
"198321",170605,"0","14","2"
"198321",240199,"2","13","3"
"198321",430105,"9","3","3"
"198321",470201,"3","0","2"
"198321",470303,"10","3","2"
"198321",470603,"8","0","2"
"198321",470604,"2","1","2"
"198321",480503,"3","6","2"
"198321",990000,"0","29","1"
"198321",990000,"26","24","2"
"198321",990000,"42","89","3"
"198330",60401,"7","9","3"
"198330",70102,"2","18","3"
"198330",70305,"5","14","3"
"198330",70603,"0","5","3"
"198330",70604,"0","7","3"
"198330",70605,"0","3","3"
"198330",70701,"0","5","3"
"198330",80705,"0","1","3"
"198330",150203,"7","2","3"
"198330",150303,"6","5","3"
"198330",170101,"0","18","2"
"198330",170102,"0","13","3"
"198330",170211,"0","10","2"
"198330",170309,"0","9","3"
"198330",170602,"1","33","1"
"198330",170605,"0","14","2"
"198330",181101,"0","14","3"
"198330",240101,"30","49","3"
"198330",430105,"28","4","1"
"198330",430105,"7","5","3"
"198330",460302,"16","1","2"
"198330",470103,"7","1","2"
"198330",470201,"5","1","2"
"198330",470604,"9","0","2"
"198330",470605,"5","0","2"
"198330",480102,"4","0","2"
"198330",480503,"4","0","2"
"198330",480508,"9","0","2"
"198330",990000,"29","37","1"
"198330",990000,"59","45","2"
"198330",990000,"64","159","3"
"198367",60401,"1","5","3"
"198367",70102,"0","2","3"
"198367",70305,"2","3","3"
"198367",70603,"0","2","3"
"198367",70604,"0","1","3"
"198367",70605,"0","4","3"
"198367",70701,"0","2","3"
"198367",70705,"0","1","3"
"198367",80705,"0","1","3"
"198367",120403,"2","17","2"
"198367",131501,"0","1","3"
"198367",150303,"22","2","3"
"198367",150501,"1","0","3"
"198367",150805,"1","2","3"
"198367",170602,"1","40","1"
"198367",170605,"0","9","2"
"198367",181101,"1","33","3"
"198367",240101,"9","20","3"
"198367",240199,"4","3","3"
"198367",430105,"20","5","1"
"198367",430105,"3","2","3"
"198367",460102,"1","0","2"
"198367",470603,"1","0","2"
"198367",480503,"2","0","2"
"198367",480508,"1","0","2"
"198367",990000,"21","45","1"
"198367",990000,"7","26","2"
"198367",990000,"44","84","3"
"198376",10101,"0","1","3"
"198376",10206,"2","0","3"
"198376",60401,"10","16","3"
"198376",60705,"1","9","3"
"198376",62001,"1","0","3"
"198376",70102,"2","15","3"
"198376",70305,"10","7","3"
"198376",70603,"0","7","3"
"198376",150303,"17","0","3"
"198376",150403,"2","0","3"
"198376",150805,"1","1","3"
"198376",159999,"1","1","3"
"198376",181101,"0","16","3"
"198376",200202,"0","1","2"
"198376",200203,"0","7","3"
"198376",220103,"0","17","3"
"198376",240101,"19","16","3"
"198376",430105,"16","9","3"
"198376",470103,"1","1","1"
"198376",470103,"3","0","2"
"198376",470201,"9","0","2"
"198376",470603,"1","0","2"
"198376",470604,"3","1","2"
"198376",480105,"0","1","2"
"198376",480503,"3","0","2"
"198376",480508,"1","0","2"
"198376",990000,"1","1","1"
"198376",990000,"20","3","2"
"198376",990000,"82","122","3"
"198385",160501,"5","2","5"
"198385",160901,"3","10","5"
"198385",160905,"1","3","5"
"198385",169999,"3","","5"
"198385",181801,"11","5","5"
"198385",230101,"24","31","5"
"198385",260101,"14","12","5"
"198385",270101,"12","3","5"
"198385",309999,"5","4","5"
"198385",380101,"3","0","5"
"198385",380201,"4","7","5"
"198385",400501,"4","3","5"
"198385",400801,"3","0","5"
"198385",420101,"10","25","5"
"198385",450601,"45","7","5"
"198385",450801,"34","11","5"
"198385",451001,"13","10","5"
"198385",451101,"4","3","5"
"198385",459999,"0","2","5"
"198385",500703,"0","2","5"
"198385",500799,"0","2","5"
"198385",500901,"1","1","5"
"198385",990000,"199","143","5"
"198419",30501,"31","22","7"
"198419",30501,"4","1","9"
"198419",50199,"7","24","5"
"198419",60401,"245","92","7"
"198419",60401,"2","","9"
"198419",110101,"46","23","5"
"198419",110101,"6","","7"
"198419",110101,"2","1","9"
"198419",130101,"1","2","9"
"198419",140501,"37","11","5"
"198419",140501,"5","3","7"
"198419",140501,"2","2","9"
"198419",140801,"11","6","5"
"198419",140801,"10","3","7"
"198419",140801,"3","","9"
"198419",141001,"80","21","5"
"198419",141001,"19","2","7"
"198419",141001,"1","2","9"
"198419",141901,"32","6","5"
"198419",141901,"10","3","7"
"198419",141901,"2","","9"
"198419",160101,"","2","7"
"198419",160402,"4","4","5"
"198419",160501,"3","8","5"
"198419",160601,"1","","5"
"198419",160901,"2","14","5"
"198419",160903,"3","1","5"
"198419",160905,"","2","5"
"198419",170204,"1","7","2"
"198419",170310,"6","10","2"
"198419",170508,"8","31","5"
"198419",180701,"13","16","7"
"198419",181001,"77","33","10"
"198419",189999,"3","34","7"
"198419",220101,"110","68","10"
"198419",220199,"15","9","7"
"198419",220199,"0","2","9"
"198419",230101,"28","49","5"
"198419",230101,"7","3","7"
"198419",230101,"3","2","9"
"198419",230201,"1","1","5"
"198419",230201,"","1","7"
"198419",230201,"","1","9"
"198419",230301,"","6","5"
"198419",240101,"4","4","7"
"198419",260101,"22","29","5"
"198419",260201,"","1","7"
"198419",260201,"6","2","9"
"198419",260301,"2","3","5"
"198419",260301,"4","4","9"
"198419",260501,"2","1","7"
"198419",260501,"7","2","9"
"198419",260601,"3","1","9"
"198419",260701,"19","47","5"
"198419",260701,"1","2","7"
"198419",260701,"5","3","9"
"198419",260704,"","1","7"
"198419",260704,"4","1","9"
"198419",260705,"4","3","9"
"198419",260706,"1","","7"
"198419",260706,"","3","9"
"198419",270101,"22","18","5"
"198419",270101,"4","","7"
"198419",270101,"2","1","9"
"198419",309999,"8","13","5"
"198419",380101,"7","1","5"
"198419",380101,"5","1","7"
"198419",380201,"8","16","5"
"198419",380201,"1","","7"
"198419",380201,"11","1","9"
"198419",390401,"3","2","7"
"198419",390601,"55","35","10"
"198419",399999,"6","5","7"
"198419",400501,"26","22","5"
"198419",400501,"11","6","9"
"198419",400601,"4","5","5"
"198419",400601,"8","2","7"
"198419",400801,"7","2","5"
"198419",400801,"8","3","7"
"198419",400801,"7","","9"
"198419",420101,"64","140","5"
"198419",420101,"","4","7"
"198419",420101,"2","2","9"
"198419",440501,"49","72","5"
"198419",440501,"18","5","7"
"198419",450201,"16","14","5"
"198419",450201,"1","","9"
"198419",450601,"120","88","5"
"198419",450601,"9","7","7"
"198419",450601,"4","3","9"
"198419",450801,"69","35","5"
"198419",450801,"16","6","7"
"198419",450801,"7","4","9"
"198419",451001,"95","97","5"
"198419",451001,"2","4","7"
"198419",451001,"2","2","9"
"198419",451101,"3","7","5"
"198419",451101,"2","1","7"
"198419",451101,"2","1","9"
"198419",500401,"1","4","5"
"198419",500501,"3","3","5"
"198419",500703,"3","17","5"
"198419",500901,"3","","5"
"198419",500901,"1","3","7"
"198419",990000,"7","17","2"
"198419",990000,"814","840","5"
"198419",990000,"455","242","7"
"198419",990000,"102","52","9"
"198419",990000,"242","136","10"
"198455",60401,"7","20","3"
"198455",62001,"8","0","3"
"198455",70102,"3","9","3"
"198455",70305,"19","37","3"
"198455",70603,"0","2","3"
"198455",70701,"1","6","3"
"198455",150303,"29","8","3"
"198455",150606,"26","0","1"
"198455",170103,"10","2","3"
"198455",170210,"0","3","2"
"198455",170210,"2","8","3"
"198455",170507,"3","15","1"
"198455",170605,"2","23","2"
"198455",170701,"9","9","3"
"198455",181101,"0","5","3"
"198455",200203,"0","5","3"
"198455",220103,"2","5","3"
"198455",240199,"2","5","3"
"198455",430105,"26","2","1"
"198455",430105,"14","4","3"
"198455",430201,"2","0","3"
"198455",460302,"4","0","2"
"198455",460499,"3","0","1"
"198455",470104,"6","5","2"
"198455",470604,"3","1","2"
"198455",480102,"9","5","2"
"198455",480503,"4","0","2"
"198455",990000,"58","17","1"
"198455",990000,"28","37","2"
"198455",990000,"108","125","3"
"198464",40301,"21","11","5"
"198464",60201,"29","43","5"
"198464",60401,"180","143","5"
"198464",60401,"32","23","7"
"198464",70601,"1","18","5"
"198464",90101,"22","30","5"
"198464",110101,"64","21","5"
"198464",130499,"14","22","7"
"198464",130499,"21","18","8"
"198464",131001,"2","44","5"
"198464",131001,"3","25","7"
"198464",131101,"3","31","7"
"198464",131101,"0","2","8"
"198464",131201,"5","12","7"
"198464",131202,"3","109","5"
"198464",131202,"5","87","7"
"198464",131202,"0","3","8"
"198464",131203,"2","9","5"
"198464",131203,"0","10","7"
"198464",131302,"0","1","7"
"198464",131304,"4","1","5"
"198464",131304,"1","0","7"
"198464",131307,"5","20","5"
"198464",131309,"155","10","5"
"198464",131309,"5","2","7"
"198464",131315,"1","7","7"
"198464",131316,"5","6","5"
"198464",131316,"2","7","7"
"198464",131316,"0","2","8"
"198464",131399,"33","19","5"
"198464",131399,"14","20","7"
"198464",160501,"0","2","5"
"198464",160901,"3","4","5"
"198464",160905,"2","3","5"
"198464",170407,"4","8","7"
"198464",170807,"0","17","5"
"198464",170813,"5","14","5"
"198464",180103,"1","7","5"
"198464",180103,"0","17","7"
"198464",180703,"0","16","5"
"198464",180901,"5","6","5"
"198464",181001,"42","24","10"
"198464",181101,"6","119","5"
"198464",181101,"0","20","7"
"198464",189999,"6","4","5"
"198464",189999,"2","1","7"
"198464",190101,"6","125","5"
"198464",190101,"0","13","7"
"198464",190701,"0","1","7"
"198464",230101,"12","37","5"
"198464",230101,"7","14","7"
"198464",250401,"0","2","5"
"198464",250401,"2","28","7"
"198464",260101,"29","15","5"
"198464",260101,"5","0","7"
"198464",260201,"3","0","5"
"198464",260705,"0","1","9"
"198464",270101,"5","12","5"
"198464",270101,"2","6","7"
"198464",310301,"12","32","5"
"198464",380101,"2","1","5"
"198464",400501,"10","1","5"
"198464",400501,"1","0","7"
"198464",400601,"8","2","5"
"198464",400601,"5","1","7"
"198464",400801,"0","1","5"
"198464",400801,"1","2","7"
"198464",400899,"4","0","5"
"198464",420101,"14","53","5"
"198464",420101,"7","6","7"
"198464",420201,"2","0","7"
"198464",429999,"1","3","7"
"198464",430103,"14","13","5"
"198464",440401,"11","5","7"
"198464",440701,"6","32","5"
"198464",440701,"3","11","7"
"198464",450201,"0","4","5"
"198464",450601,"13","6","5"
"198464",450701,"6","0","5"
"198464",450701,"4","1","7"
"198464",450801,"19","6","5"
"198464",450801,"5","1","7"
"198464",451001,"32","11","5"
"198464",451001,"1","1","7"
"198464",451101,"4","19","5"
"198464",451101,"1","1","7"
"198464",500301,"0","10","5"
"198464",500501,"5","10","5"
"198464",500703,"0","3","5"
"198464",500799,"25","57","5"
"198464",500799,"4","12","7"
"198464",500901,"2","2","5"
"198464",500999,"12","24","5"
"198464",500999,"12","14","7"
"198464",990000,"797","1154","5"
"198464",990000,"165","413","7"
"198464",990000,"21","25","8"
"198464",990000,"0","1","9"
"198464",990000,"42","24","10"
"198473",451001,"0","1","5"
"198473",451101,"0","1","5"
"198473",990000,"0","2","5"
"198482",131202,"","5","5"
"198482",240102,"","1","3"
"198482",390201,"7","1","3"
"198482",390201,"18","1","5"
"198482",399999,"2","1","5"
"198482",509999,"1","","3"
"198482",509999,"1","1","5"
"198482",990000,"8","2","3"
"198482",990000,"21","8","5"
"198491",60401,"5","6","3"
"198491",62001,"3","0","3"
"198491",70305,"2","2","3"
"198491",70603,"0","3","3"
"198491",70701,"0","1","3"
"198491",120403,"1","34","2"
"198491",131501,"0","4","3"
"198491",150403,"0","1","2"
"198491",150403,"1","0","3"
"198491",150805,"1","0","3"
"198491",170209,"0","11","3"
"198491",170503,"0","5","3"
"198491",170602,"2","50","1"
"198491",181101,"0","2","2"
"198491",181101,"1","23","3"
